num_critic_for_reviews,duration,actor_3_fb_likes,actor_1_fb_likes,num_voted_users,cast_total_fb_likes,facenumber_in_poster,num_user_for_reviews,actor_2_fb_likes,imdb_score,movie_fb_likes
169.0,93.0,465.0,11000.0,49739,13748,1.0,407.0,2000.0,5.2,0
200.0,152.0,557.0,2000.0,292022,4270,0.0,1103.0,820.0,7.7,10000
255.0,85.0,329.0,8000.0,106790,9271,0.0,177.0,331.0,6.2,18000
173.0,126.0,10000.0,14000.0,343274,39319,2.0,742.0,13000.0,7.7,18000
221.0,146.0,722.0,962.0,59581,4555,4.0,293.0,740.0,4.3,0
82.0,89.0,442.0,2000.0,58300,3372,1.0,139.0,919.0,6.9,0
233.0,88.0,916.0,22000.0,145321,25354,0.0,139.0,1000.0,6.6,14000
343.0,105.0,502.0,2000.0,103737,4671,1.0,322.0,520.0,7.0,56000
308.0,135.0,310.0,873.0,125109,2370,1.0,593.0,560.0,6.7,16000
301.0,100.0,799.0,1000.0,692482,5641,0.0,866.0,939.0,8.2,11000
328.0,192.0,416.0,5000.0,1215718,6434,2.0,3189.0,857.0,8.9,16000
294.0,172.0,857.0,16000.0,1100446,23052,1.0,2417.0,5000.0,8.7,10000
175.0,102.0,766.0,12000.0,54501,17098,4.0,154.0,3000.0,5.5,16000
199.0,100.0,240.0,11000.0,157016,12150,1.0,824.0,509.0,5.7,0
355.0,119.0,968.0,40000.0,172707,54031,1.0,462.0,11000.0,6.3,37000
198.0,92.0,527.0,693.0,219501,2574,0.0,1236.0,595.0,5.9,0
529.0,105.0,779.0,11000.0,403836,13118,0.0,646.0,1000.0,7.6,47000
198.0,107.0,330.0,770.0,68935,1614,0.0,125.0,419.0,6.6,0
412.0,101.0,476.0,13000.0,165618,15481,2.0,503.0,787.0,5.3,66000
106.0,137.0,877.0,2000.0,16832,5780,0.0,267.0,973.0,6.0,701
283.0,115.0,55.0,1000.0,479166,1901,0.0,815.0,723.0,8.0,0
61.0,124.0,810.0,1000.0,21102,3611,3.0,169.0,903.0,5.6,1000
217.0,118.0,1000.0,8000.0,141179,14024,0.0,419.0,3000.0,5.9,9000
175.0,98.0,602.0,10000.0,403014,12998,0.0,289.0,826.0,7.3,0
191.0,82.0,967.0,15000.0,385871,21275,2.0,515.0,1000.0,7.9,0
316.0,98.0,1000.0,18000.0,149947,25780,1.0,326.0,3000.0,6.8,18000
127.0,90.0,141.0,191.0,160440,664,2.0,394.0,165.0,6.6,0
185.0,130.0,568.0,11000.0,98403,12890,0.0,683.0,627.0,6.6,0
191.0,90.0,56.0,622.0,152601,1227,1.0,156.0,526.0,7.0,0
188.0,94.0,117.0,835.0,166791,1258,0.0,132.0,256.0,7.0,0
362.0,114.0,423.0,3000.0,236421,5095,1.0,515.0,806.0,7.3,70000
181.0,94.0,466.0,13000.0,145350,15419,0.0,643.0,1000.0,5.5,0
352.0,151.0,1000.0,29000.0,873649,45648,0.0,2054.0,13000.0,8.5,29000
143.0,88.0,484.0,2000.0,171792,4478,0.0,222.0,500.0,7.5,12000
308.0,121.0,918.0,21000.0,307539,23484,3.0,577.0,1000.0,7.0,0
517.0,158.0,585.0,18000.0,330152,20388,1.0,632.0,1000.0,7.8,54000
148.0,128.0,489.0,13000.0,299258,14274,1.0,346.0,559.0,7.6,0
415.0,128.0,727.0,21000.0,477300,23996,3.0,621.0,979.0,7.6,20000
1.0,141.0,635.0,11000.0,57,13379,2.0,1.0,745.0,6.1,0
146.0,95.0,503.0,12000.0,72591,15237,0.0,289.0,802.0,6.8,0
70.0,92.0,1000.0,35000.0,9418,38450,0.0,53.0,1000.0,5.0,0
269.0,121.0,919.0,10000.0,183247,14165,0.0,440.0,1000.0,7.1,0
198.0,113.0,503.0,11000.0,156348,13446,0.0,380.0,600.0,5.5,0
253.0,106.0,1000.0,22000.0,89770,35367,0.0,342.0,11000.0,5.6,39000
281.0,146.0,681.0,3000.0,238747,6217,0.0,2153.0,882.0,7.1,11000
122.0,88.0,441.0,691.0,32049,2622,0.0,179.0,569.0,4.9,988
159.0,150.0,135.0,11000.0,200556,12289,2.0,611.0,1000.0,7.4,15000
180.0,119.0,423.0,833.0,101834,2356,0.0,628.0,624.0,5.7,0
227.0,128.0,249.0,591.0,86152,2100,1.0,411.0,249.0,6.4,0
183.0,106.0,918.0,8000.0,86627,10882,0.0,204.0,956.0,5.9,28000
157.0,117.0,3000.0,18000.0,102747,33154,1.0,316.0,11000.0,5.5,0
196.0,129.0,886.0,11000.0,40862,23031,6.0,139.0,11000.0,6.9,15000
64.0,116.0,84.0,192.0,52136,475,0.0,184.0,117.0,6.2,0
142.0,114.0,307.0,11000.0,121259,12499,2.0,361.0,577.0,7.0,0
181.0,114.0,281.0,3000.0,60467,4902,0.0,949.0,933.0,5.6,0
240.0,96.0,350.0,11000.0,165333,12071,0.0,186.0,560.0,7.0,19000
93.0,132.0,957.0,49000.0,87785,55254,0.0,362.0,1000.0,6.8,0
84.0,104.0,612.0,3000.0,58227,5062,0.0,181.0,643.0,5.4,2000
66.0,111.0,2000.0,11000.0,45602,26088,0.0,114.0,11000.0,6.1,979
136.0,138.0,123.0,14000.0,49311,15149,1.0,278.0,602.0,6.7,0
369.0,100.0,78.0,596.0,110486,1261,3.0,695.0,360.0,4.3,41000
166.0,129.0,183.0,919.0,113065,2024,0.0,337.0,691.0,6.9,0
201.0,144.0,537.0,680.0,148238,2523,0.0,529.0,655.0,8.0,0
47.0,110.0,554.0,887.0,2508,2728,0.0,24.0,886.0,4.4,788
175.0,140.0,599.0,12000.0,57661,13808,0.0,455.0,947.0,7.3,0
114.0,113.0,848.0,22000.0,144053,26239,0.0,395.0,946.0,6.3,0
187.0,106.0,4000.0,23000.0,272223,45327,2.0,988.0,14000.0,6.7,14000
221.0,143.0,272.0,15000.0,394317,15838,1.0,1051.0,410.0,7.7,23000
206.0,108.0,971.0,49000.0,132501,70996,0.0,548.0,20000.0,6.5,0
239.0,108.0,129.0,13000.0,348232,14161,1.0,806.0,805.0,7.8,0
142.0,124.0,936.0,11000.0,146134,23603,1.0,393.0,10000.0,6.4,0
186.0,116.0,471.0,11000.0,402645,13028,4.0,845.0,1000.0,7.8,0
228.0,110.0,5000.0,14000.0,88542,27694,8.0,254.0,8000.0,5.8,19000
256.0,91.0,11000.0,12000.0,164148,37142,2.0,168.0,11000.0,7.1,28000
222.0,107.0,118.0,283.0,142496,662,2.0,399.0,142.0,7.1,0
103.0,44.0,148.0,544.0,159910,996,1.0,270.0,183.0,8.6,59000
298.0,115.0,820.0,18000.0,166693,36237,1.0,276.0,16000.0,6.8,19000
84.0,100.0,439.0,2000.0,26413,4182,1.0,77.0,795.0,4.8,372
236.0,104.0,535.0,2000.0,110073,3768,5.0,194.0,906.0,6.2,0
157.0,138.0,213.0,14000.0,182757,17423,3.0,483.0,3000.0,6.9,19000
81.0,140.0,619.0,10000.0,188116,11951,4.0,415.0,660.0,7.3,0
187.0,120.0,963.0,11000.0,69860,15226,2.0,214.0,2000.0,6.6,0
238.0,122.0,11000.0,14000.0,256928,43499,3.0,288.0,13000.0,6.9,0
107.0,83.0,624.0,4000.0,65270,6081,1.0,100.0,650.0,6.2,863
459.0,139.0,1000.0,14000.0,341058,22226,2.0,713.0,5000.0,6.7,49000
187.0,131.0,29.0,5000.0,188887,5103,1.0,662.0,35.0,7.6,0
151.0,104.0,557.0,12000.0,82731,16930,1.0,255.0,3000.0,6.7,0
80.0,130.0,330.0,670.0,106528,2407,1.0,257.0,442.0,6.2,0
229.0,145.0,210.0,879.0,119286,2380,1.0,548.0,691.0,7.3,0
158.0,104.0,159.0,584.0,179500,1235,5.0,378.0,227.0,6.0,0
190.0,97.0,561.0,1000.0,35446,2707,1.0,78.0,579.0,7.1,0
98.0,178.0,551.0,12000.0,169023,23950,0.0,703.0,11000.0,7.1,10000
135.0,108.0,172.0,672.0,61417,1460,1.0,339.0,174.0,5.5,941
84.0,123.0,87.0,813.0,19228,1476,0.0,146.0,388.0,7.8,0
382.0,106.0,809.0,8000.0,70838,11454,1.0,208.0,886.0,5.6,18000
393.0,112.0,719.0,10000.0,273921,12687,0.0,522.0,1000.0,7.5,36000
149.0,135.0,106.0,894.0,77029,1439,0.0,466.0,345.0,5.4,0
94.0,109.0,571.0,611.0,39391,2818,1.0,171.0,592.0,4.3,374
138.0,86.0,271.0,4000.0,71424,6355,3.0,521.0,2000.0,4.9,0
432.0,95.0,20.0,409.0,203458,578,0.0,588.0,107.0,7.1,46000
173.0,107.0,233.0,11000.0,246492,12700,1.0,685.0,1000.0,6.4,7000
127.0,130.0,602.0,875.0,29932,2662,0.0,211.0,826.0,6.9,0
91.0,82.0,615.0,975.0,10233,3326,0.0,63.0,760.0,4.3,0
238.0,88.0,521.0,17000.0,243053,21863,0.0,488.0,4000.0,6.1,0
345.0,120.0,160.0,3000.0,208422,3632,0.0,342.0,169.0,7.0,3000
377.0,162.0,495.0,21000.0,301279,36928,0.0,589.0,15000.0,7.7,12000
170.0,123.0,956.0,3000.0,100001,5839,1.0,289.0,975.0,5.9,0
191.0,101.0,1000.0,11000.0,296904,21276,1.0,604.0,7000.0,6.7,0
424.0,113.0,5000.0,26000.0,270226,46355,9.0,741.0,13000.0,6.5,57000
154.0,110.0,898.0,10000.0,300542,12760,0.0,378.0,1000.0,7.1,0
673.0,142.0,575.0,34000.0,701607,49942,0.0,1959.0,14000.0,7.3,140000
383.0,102.0,461.0,14000.0,375879,16143,0.0,402.0,670.0,6.5,56000
153.0,126.0,390.0,920.0,215255,2899,0.0,610.0,811.0,7.0,0
166.0,83.0,925.0,13000.0,127345,22813,1.0,250.0,7000.0,6.8,0
180.0,85.0,443.0,1000.0,117212,3112,0.0,367.0,533.0,7.2,0
120.0,97.0,852.0,12000.0,27838,23907,0.0,102.0,8000.0,6.4,0
125.0,120.0,3000.0,11000.0,135601,22750,0.0,493.0,4000.0,6.1,0
234.0,116.0,110.0,13000.0,125036,25220,7.0,205.0,12000.0,6.7,22000
134.0,113.0,421.0,11000.0,130070,13693,11.0,316.0,437.0,6.4,0
91.0,87.0,733.0,1000.0,22838,4073,0.0,56.0,1000.0,4.4,0
139.0,101.0,11000.0,12000.0,107817,39269,4.0,255.0,11000.0,5.4,14000
265.0,110.0,11000.0,13000.0,168172,44798,1.0,380.0,12000.0,6.5,0
145.0,128.0,343.0,18000.0,91092,22679,1.0,402.0,4000.0,6.7,0
490.0,138.0,163.0,29000.0,786092,29585,0.0,964.0,223.0,8.1,53000
141.0,88.0,982.0,4000.0,48500,9913,2.0,124.0,3000.0,5.6,0
163.0,91.0,208.0,1000.0,103022,1804,1.0,269.0,311.0,6.3,0
155.0,138.0,805.0,12000.0,283967,17087,0.0,535.0,1000.0,7.3,11000
144.0,99.0,495.0,11000.0,72326,12831,0.0,116.0,869.0,6.1,0
226.0,117.0,818.0,15000.0,200359,16828,0.0,1009.0,1000.0,7.7,0
204.0,117.0,503.0,11000.0,172878,16325,1.0,203.0,3000.0,6.4,19000
95.0,54.0,0.0,577.0,213483,581,0.0,394.0,4.0,8.8,55000
139.0,123.0,744.0,12000.0,225282,15362,6.0,339.0,878.0,6.8,0
215.0,118.0,915.0,3000.0,150764,5637,3.0,318.0,982.0,6.6,0
198.0,154.0,16000.0,22000.0,118483,61110,3.0,674.0,20000.0,7.2,0
325.0,118.0,10000.0,18000.0,227072,44797,0.0,560.0,15000.0,6.9,20000
53.0,90.0,159.0,49000.0,63625,50005,1.0,64.0,570.0,5.2,0
167.0,113.0,913.0,14000.0,58184,17786,0.0,805.0,960.0,4.9,0
46.0,88.0,366.0,13000.0,112167,15001,1.0,123.0,967.0,6.3,0
147.0,93.0,38.0,1000.0,65499,1267,0.0,424.0,177.0,5.6,0
276.0,104.0,71.0,18000.0,139423,22194,0.0,698.0,4000.0,5.5,0
80.0,135.0,67.0,8000.0,76099,8355,1.0,162.0,137.0,6.7,0
406.0,134.0,697.0,11000.0,303185,20411,4.0,701.0,8000.0,7.6,82000
97.0,98.0,397.0,11000.0,60910,12729,2.0,164.0,643.0,5.7,0
143.0,80.0,375.0,3000.0,16385,4394,0.0,100.0,642.0,4.6,0
106.0,83.0,495.0,13000.0,44143,14261,0.0,216.0,503.0,7.0,4000
178.0,102.0,269.0,3000.0,44662,5392,1.0,127.0,1000.0,5.2,0
102.0,130.0,427.0,10000.0,58402,12186,0.0,370.0,882.0,5.1,0
209.0,129.0,502.0,18000.0,86422,20056,1.0,363.0,1000.0,6.6,0
19.0,117.0,87.0,898.0,666,1753,0.0,40.0,577.0,7.0,91
152.0,89.0,859.0,12000.0,56501,26839,0.0,97.0,11000.0,6.7,16000
31.0,25.0,474.0,1000.0,11427,2614,1.0,71.0,960.0,7.6,0
129.0,74.0,62.0,340.0,27543,814,0.0,186.0,243.0,7.3,607
124.0,96.0,102.0,891.0,103787,1919,0.0,615.0,639.0,5.9,3000
35.0,114.0,372.0,9000.0,22955,10731,0.0,88.0,496.0,5.6,0
166.0,99.0,820.0,20000.0,155532,25942,4.0,543.0,3000.0,6.5,0
137.0,129.0,163.0,2000.0,71574,2864,1.0,244.0,277.0,5.9,951
121.0,113.0,129.0,49000.0,83560,49631,1.0,619.0,448.0,7.0,32000
87.0,90.0,658.0,11000.0,80639,25190,0.0,237.0,11000.0,5.3,0
233.0,118.0,871.0,13000.0,98472,27114,2.0,492.0,13000.0,5.9,0
132.0,106.0,733.0,20000.0,172217,22590,3.0,405.0,770.0,6.3,0
63.0,81.0,8.0,23.0,979,54,0.0,3.0,21.0,6.4,257
95.0,117.0,904.0,12000.0,55913,14831,2.0,182.0,1000.0,6.9,0
258.0,89.0,1000.0,13000.0,151424,18132,5.0,252.0,1000.0,6.3,0
162.0,145.0,183.0,981.0,45231,1825,1.0,315.0,274.0,7.3,0
61.0,114.0,366.0,13000.0,53132,25126,0.0,101.0,10000.0,5.8,0
113.0,87.0,210.0,882.0,8913,1971,0.0,66.0,396.0,5.2,0
174.0,119.0,41.0,743.0,65464,971,0.0,1308.0,117.0,2.4,0
101.0,91.0,695.0,3000.0,24183,5593,4.0,160.0,739.0,5.7,665
205.0,118.0,30.0,529.0,37446,619,4.0,232.0,48.0,5.8,0
123.0,116.0,982.0,23000.0,53057,43887,0.0,457.0,18000.0,5.6,0
79.0,177.0,582.0,766.0,56403,4346,1.0,376.0,674.0,6.0,0
61.0,97.0,231.0,1000.0,24868,2521,0.0,216.0,971.0,5.8,964
202.0,106.0,612.0,14000.0,58752,16922,0.0,117.0,788.0,6.0,21000
145.0,106.0,0.0,2.0,47612,2,1.0,348.0,0.0,5.7,995
101.0,94.0,14.0,563.0,25843,683,0.0,64.0,80.0,6.0,941
113.0,104.0,7.0,67.0,7630,152,0.0,42.0,63.0,7.8,0
113.0,102.0,212.0,1000.0,16474,1890,0.0,301.0,307.0,4.2,785
272.0,105.0,74.0,795.0,84508,1099,0.0,308.0,172.0,5.6,20000
3.0,89.0,20.0,163.0,230,370,0.0,1.0,94.0,4.4,138
205.0,135.0,535.0,1000.0,610568,2827,0.0,1171.0,592.0,8.2,29000
186.0,73.0,847.0,2000.0,644348,6458,0.0,656.0,886.0,8.5,17000
178.0,94.0,722.0,14000.0,67296,27842,3.0,133.0,12000.0,5.8,0
169.0,95.0,18.0,622.0,64387,848,0.0,85.0,161.0,6.5,15000
210.0,124.0,876.0,22000.0,204063,35867,0.0,764.0,12000.0,7.2,0
140.0,136.0,1000.0,24000.0,67856,36925,1.0,345.0,10000.0,6.7,0
156.0,91.0,553.0,14000.0,60370,27405,2.0,264.0,11000.0,3.4,0
150.0,107.0,771.0,23000.0,191912,25296,5.0,370.0,787.0,5.9,0
119.0,108.0,6000.0,12000.0,28276,30230,1.0,64.0,11000.0,7.8,31000
232.0,99.0,327.0,1000.0,65037,2323,2.0,273.0,422.0,5.9,0
49.0,92.0,924.0,22000.0,16611,28050,0.0,197.0,1000.0,4.1,413
165.0,87.0,745.0,1000.0,24407,4782,0.0,155.0,904.0,6.8,36000
202.0,110.0,845.0,1000.0,141533,4714,3.0,786.0,872.0,5.8,0
306.0,98.0,1000.0,7000.0,286877,11905,0.0,284.0,2000.0,7.5,56000
185.0,154.0,933.0,10000.0,430055,16785,0.0,856.0,2000.0,6.9,16000
177.0,129.0,227.0,610.0,278362,1635,0.0,552.0,506.0,6.5,0
181.0,86.0,179.0,851.0,266636,1777,0.0,385.0,436.0,6.9,0
372.0,109.0,18.0,16000.0,361767,16479,0.0,1206.0,430.0,7.9,17000
290.0,104.0,505.0,20000.0,452928,21397,0.0,1401.0,764.0,7.4,0
316.0,110.0,988.0,11000.0,299852,25763,0.0,713.0,11000.0,6.7,0
122.0,136.0,904.0,12000.0,259492,15999,1.0,415.0,2000.0,7.4,51000
164.0,115.0,241.0,835.0,194249,1815,0.0,253.0,590.0,6.9,0
147.0,99.0,328.0,11000.0,266103,12952,2.0,456.0,427.0,6.8,11000
219.0,117.0,260.0,719.0,98693,1673,9.0,401.0,339.0,6.7,0
167.0,125.0,394.0,613.0,28635,1970,0.0,308.0,422.0,5.1,893
70.0,110.0,692.0,2000.0,36491,5320,0.0,231.0,710.0,4.1,509
384.0,125.0,963.0,11000.0,447979,13312,6.0,629.0,988.0,7.3,105000
179.0,102.0,4000.0,12000.0,181443,28497,4.0,311.0,11000.0,6.0,12000
151.0,128.0,232.0,15000.0,303864,16199,0.0,596.0,466.0,7.3,16000
12.0,43.0,218.0,1000.0,36919,1990,1.0,94.0,560.0,7.5,10000
107.0,100.0,446.0,3000.0,16271,5174,4.0,57.0,576.0,5.4,1000
134.0,124.0,748.0,867.0,49536,3424,0.0,379.0,826.0,5.9,0
269.0,102.0,15000.0,22000.0,88451,60646,1.0,289.0,15000.0,7.1,0
143.0,90.0,11000.0,22000.0,132415,63165,0.0,288.0,17000.0,6.0,0
241.0,130.0,525.0,912.0,55901,2856,0.0,503.0,549.0,6.5,0
12.0,45.0,0.0,374.0,29450,504,1.0,67.0,130.0,8.3,0
161.0,118.0,680.0,12000.0,59435,15889,4.0,323.0,1000.0,5.7,0
298.0,163.0,412.0,745.0,176936,2529,0.0,824.0,486.0,7.6,0
89.0,142.0,787.0,13000.0,93494,16580,1.0,394.0,1000.0,6.6,0
140.0,100.0,925.0,19000.0,72867,25206,2.0,120.0,1000.0,5.4,0
362.0,116.0,104.0,15000.0,175960,15735,2.0,360.0,509.0,7.3,43000
124.0,131.0,138.0,11000.0,65668,12522,2.0,342.0,964.0,6.5,0
190.0,91.0,925.0,12000.0,71137,17299,0.0,229.0,970.0,6.6,0
132.0,123.0,193.0,13000.0,57038,13934,2.0,261.0,450.0,6.6,0
53.0,134.0,249.0,919.0,55350,1695,3.0,180.0,303.0,5.9,0
91.0,148.0,99.0,582.0,31080,804,2.0,217.0,103.0,6.7,0
284.0,110.0,222.0,15000.0,138190,16691,1.0,405.0,1000.0,6.1,30000
152.0,113.0,759.0,87000.0,93790,103354,0.0,288.0,13000.0,6.6,0
131.0,94.0,886.0,13000.0,52244,15857,0.0,377.0,1000.0,6.6,0
132.0,116.0,541.0,11000.0,31293,14028,2.0,254.0,982.0,5.3,648
67.0,99.0,533.0,933.0,44248,2542,1.0,373.0,722.0,6.0,0
130.0,84.0,394.0,3000.0,35510,4368,0.0,119.0,552.0,6.0,0
74.0,93.0,637.0,3000.0,14280,5580,0.0,171.0,889.0,4.7,683
114.0,113.0,568.0,2000.0,45815,4397,4.0,222.0,845.0,6.1,1000
294.0,106.0,963.0,18000.0,245152,33645,0.0,1344.0,13000.0,7.2,0
308.0,91.0,1000.0,7000.0,142403,13616,0.0,275.0,4000.0,6.4,70000
435.0,128.0,826.0,4000.0,197584,7067,4.0,918.0,2000.0,6.1,42000
117.0,98.0,697.0,12000.0,64121,15269,1.0,241.0,854.0,5.9,880
108.0,134.0,215.0,548.0,81611,1044,3.0,274.0,270.0,6.0,0
141.0,97.0,415.0,22000.0,27130,24350,0.0,126.0,1000.0,6.3,14000
176.0,112.0,715.0,11000.0,59352,13827,0.0,138.0,1000.0,5.6,0
230.0,153.0,130.0,11000.0,100837,11852,1.0,301.0,561.0,6.4,0
234.0,110.0,461.0,3000.0,101386,5187,1.0,289.0,638.0,7.1,0
164.0,122.0,989.0,8000.0,130776,12410,5.0,437.0,1000.0,6.6,0
91.0,87.0,574.0,1000.0,33884,3287,0.0,79.0,692.0,4.6,266
132.0,178.0,403.0,906.0,736638,1976,1.0,1065.0,466.0,8.4,17000
262.0,125.0,210.0,15000.0,143525,15850,0.0,657.0,383.0,7.1,0
299.0,87.0,433.0,745.0,259083,3086,0.0,763.0,440.0,7.4,0
128.0,152.0,745.0,940.0,45031,4310,1.0,376.0,826.0,6.9,0
109.0,116.0,462.0,13000.0,34435,14780,0.0,346.0,658.0,4.5,886
88.0,109.0,8.0,21.0,11798,55,0.0,124.0,17.0,7.1,2000
261.0,108.0,882.0,3000.0,193770,7273,0.0,2003.0,2000.0,6.5,0
73.0,85.0,595.0,1000.0,74343,4166,0.0,98.0,1000.0,5.3,694
208.0,106.0,242.0,710.0,271592,1675,0.0,2335.0,529.0,6.7,0
205.0,93.0,48.0,692.0,314630,1148,1.0,483.0,309.0,7.2,0
256.0,117.0,769.0,1000.0,263853,4905,0.0,584.0,843.0,7.2,0
103.0,116.0,995.0,8000.0,74274,12790,2.0,255.0,3000.0,5.5,0
191.0,132.0,212.0,14000.0,142569,14790,0.0,737.0,223.0,5.8,10000
147.0,92.0,726.0,870.0,34359,5217,0.0,133.0,861.0,6.0,16000
79.0,139.0,808.0,960.0,98989,3667,1.0,158.0,848.0,6.6,1000
486.0,153.0,11000.0,13000.0,885175,36741,1.0,1527.0,11000.0,8.3,42000
75.0,142.0,5000.0,49000.0,182802,64259,1.0,363.0,8000.0,6.7,13000
245.0,101.0,467.0,12000.0,115687,16235,0.0,269.0,3000.0,6.0,21000
142.0,124.0,576.0,13000.0,269858,16595,0.0,316.0,982.0,7.1,0
144.0,117.0,1000.0,10000.0,119807,14486,1.0,340.0,1000.0,6.0,0
39.0,45.0,160.0,898.0,49049,1430,0.0,110.0,372.0,7.5,14000
153.0,141.0,509.0,10000.0,206776,11458,1.0,1248.0,834.0,6.9,0
284.0,110.0,559.0,3000.0,78635,5609,1.0,1040.0,579.0,5.6,0
247.0,109.0,727.0,886.0,143628,3222,0.0,1283.0,766.0,5.6,0
107.0,88.0,1000.0,1000.0,31649,5227,0.0,98.0,1000.0,4.5,2000
141.0,124.0,841.0,4000.0,103241,6181,0.0,742.0,973.0,7.1,5000
358.0,119.0,992.0,18000.0,203154,31782,3.0,698.0,11000.0,6.5,45000
160.0,103.0,748.0,1000.0,56741,6207,0.0,515.0,906.0,6.4,1000
355.0,116.0,464.0,833.0,154955,4001,0.0,800.0,697.0,5.8,25000
235.0,125.0,883.0,12000.0,350698,16138,0.0,816.0,1000.0,8.0,26000
59.0,125.0,184.0,443.0,43559,1439,1.0,137.0,277.0,6.2,0
388.0,146.0,979.0,25000.0,116159,46726,1.0,488.0,19000.0,7.2,28000
371.0,118.0,559.0,13000.0,102248,27674,7.0,403.0,13000.0,6.1,34000
82.0,171.0,638.0,2000.0,131217,4074,0.0,380.0,650.0,7.6,0
297.0,136.0,17.0,903.0,84118,1579,2.0,245.0,592.0,6.3,13000
261.0,92.0,423.0,3000.0,138582,5178,1.0,423.0,692.0,6.3,37000
120.0,116.0,774.0,18000.0,58023,32563,0.0,281.0,13000.0,6.3,0
228.0,127.0,271.0,15000.0,212085,16034,8.0,492.0,588.0,7.7,15000
76.0,136.0,400.0,11000.0,96385,12226,1.0,119.0,691.0,7.0,0
185.0,111.0,244.0,17000.0,43709,18510,2.0,141.0,1000.0,5.3,0
128.0,116.0,384.0,12000.0,39659,12993,2.0,189.0,405.0,5.6,792
237.0,113.0,452.0,12000.0,88146,13517,0.0,814.0,585.0,5.2,0
105.0,97.0,150.0,989.0,41663,1576,1.0,141.0,229.0,5.4,531
242.0,88.0,324.0,5000.0,117096,5861,1.0,271.0,327.0,6.4,24000
360.0,136.0,66.0,394.0,61995,712,7.0,356.0,217.0,5.9,33000
112.0,125.0,407.0,13000.0,43651,15916,0.0,196.0,787.0,6.3,997
189.0,116.0,748.0,26000.0,105556,49608,2.0,157.0,22000.0,6.5,17000
151.0,98.0,390.0,1000.0,22264,2763,3.0,289.0,841.0,3.0,584
92.0,91.0,298.0,349.0,16761,1846,1.0,277.0,324.0,3.6,391
79.0,97.0,695.0,11000.0,26893,13628,0.0,126.0,893.0,5.8,815
81.0,95.0,443.0,2000.0,25572,3734,0.0,123.0,509.0,6.2,2000
51.0,88.0,854.0,2000.0,5116,6946,1.0,54.0,1000.0,5.6,5000
261.0,133.0,301.0,26000.0,38983,28129,1.0,207.0,326.0,5.4,11000
197.0,106.0,582.0,11000.0,72868,12871,2.0,618.0,1000.0,6.1,0
159.0,116.0,246.0,844.0,31124,1899,1.0,313.0,729.0,4.2,764
286.0,115.0,585.0,13000.0,177653,15708,1.0,279.0,1000.0,6.7,34000
156.0,99.0,182.0,576.0,44891,1520,0.0,202.0,358.0,4.2,12000
176.0,124.0,497.0,11000.0,86504,12556,0.0,568.0,655.0,6.4,0
293.0,124.0,10000.0,21000.0,184637,52547,3.0,498.0,17000.0,4.9,29000
141.0,124.0,580.0,22000.0,101899,32871,0.0,445.0,10000.0,6.8,0
304.0,87.0,975.0,7000.0,385943,11608,0.0,296.0,2000.0,7.7,31000
40.0,105.0,97.0,584.0,32224,1132,1.0,62.0,220.0,5.6,617
280.0,125.0,3000.0,14000.0,117739,30010,0.0,229.0,11000.0,6.4,30000
180.0,141.0,334.0,614.0,52496,1829,2.0,172.0,451.0,7.2,29000
125.0,121.0,776.0,1000.0,53970,3986,4.0,435.0,855.0,6.0,0
237.0,111.0,681.0,966.0,103230,3393,3.0,143.0,919.0,5.9,10000
209.0,157.0,680.0,14000.0,133526,18216,1.0,521.0,826.0,7.9,0
178.0,117.0,531.0,788.0,27481,3524,0.0,113.0,562.0,6.8,12000
238.0,128.0,135.0,29000.0,174248,29824,1.0,263.0,149.0,7.1,0
190.0,114.0,982.0,7000.0,80338,10419,2.0,264.0,1000.0,5.9,0
393.0,105.0,911.0,3000.0,128629,8281,0.0,348.0,3000.0,5.9,98000
138.0,113.0,232.0,537.0,88132,1302,1.0,274.0,427.0,6.2,0
4.0,30.0,359.0,995.0,15114,2465,1.0,87.0,363.0,7.4,0
142.0,121.0,745.0,940.0,85720,4230,0.0,297.0,826.0,7.0,0
90.0,102.0,112.0,14000.0,29285,14625,0.0,174.0,394.0,5.4,0
219.0,169.0,13000.0,15000.0,881236,44998,2.0,2277.0,14000.0,8.6,22000
327.0,132.0,464.0,3000.0,136954,7081,1.0,346.0,3000.0,6.5,32000
149.0,127.0,912.0,2000.0,158864,5838,1.0,395.0,955.0,6.4,0
193.0,103.0,835.0,1000.0,328159,5437,0.0,467.0,939.0,7.6,3000
175.0,136.0,354.0,11000.0,75573,12194,1.0,662.0,599.0,5.5,4000
538.0,150.0,655.0,23000.0,197412,25517,0.0,720.0,826.0,7.4,71000
313.0,136.0,99.0,18000.0,1217752,18563,3.0,3646.0,145.0,8.7,25000
159.0,140.0,552.0,15000.0,208817,17171,0.0,296.0,968.0,7.6,5000
196.0,113.0,217.0,605.0,240241,1441,0.0,391.0,308.0,7.5,0
80.0,104.0,775.0,901.0,34561,5265,0.0,116.0,857.0,5.5,1000
488.0,158.0,11000.0,20000.0,243834,46204,1.0,845.0,13000.0,7.6,144000
153.0,119.0,744.0,15000.0,151812,17768,2.0,556.0,793.0,6.5,0
173.0,106.0,105.0,8000.0,212499,11264,2.0,277.0,3000.0,6.9,0
156.0,136.0,94.0,12000.0,135404,12396,0.0,318.0,174.0,6.7,0
307.0,95.0,490.0,21000.0,272789,23018,3.0,285.0,561.0,6.6,25000
